id,iznos
0,0.49290296
1,0.5575714
2,0.8287538
3,0.76696324
4,0.8287538
5,0.9603695
6,0.96510446
7,0.93699783
8,0.93699783
9,0.87354594
10,0.40264776
11,0.94016135
12,0.93699783
13,0.9829401
14,0.9008634
15,0.8533613
16,0.8812752
17,0.7610062
18,0.7766297
19,0.37773126
20,0.5134386
21,0.7652534
22,0.54432386
23,0.8287538
24,0.86468184
25,1.0102088
26,0.844656
27,0.86820775
28,0.93699783
29,0.87354594
30,0.5134386
31,0.4849885
32,0.83556044
33,0.8287538
34,0.7622843
35,0.9552096
36,1.1326935
37,0.93699783
38,0.8408445
39,0.9744953
40,0.74463445
41,0.61964166
42,0.52386653
43,0.857401
44,0.9095125
45,1.0224426
46,1.0136182
47,0.96510446
48,0.873472
49,0.91292036
50,0.8223258
51,0.4555654
52,0.5134386
53,0.90670514
54,0.78324604
55,0.92152894
56,0.9346645
57,0.9619032
58,0.93699783
59,0.80134594
60,0.40466657
61,0.5134386
62,0.764556
63,0.8287538
64,0.899768
65,0.96510446
66,1.1134498
67,0.920434
68,0.93699783
69,0.8344984
70,0.8040682
71,0.5134386
72,0.5497075
73,0.9411799
74,0.92725235
75,0.73071575
76,0.89479876
77,0.94298035
78,0.9744953
79,0.94187844
80,0.93699783
81,0.88183546
82,0.9123989
83,0.96984863
84,0.9038306
85,0.80431277
86,0.8831564
87,0.5134386
88,0.49366957
89,0.87354594
90,0.5134386
91,0.92144597
92,0.6486027
93,0.80368674
94,0.87354594
95,0.96510446
96,0.96510446
97,1.4759462
98,0.93699783
99,0.86240673
100,0.51605153
101,0.5551567
102,0.8780608
103,0.7475225
104,0.87354594
105,1.1705225
106,1.0044794
107,1.1046076
108,0.78281856
109,0.80853057
110,0.88712716
111,0.51606154
112,0.4904448
113,0.73740697
114,0.87354594
115,0.88400257
116,1.0120783
117,0.96510446
118,0.93699783
119,0.9235152
120,0.43209624
121,0.50870365
122,0.8287538
123,0.87065756
124,0.9967418
125,1.0471358
126,0.94529784
127,1.0146589
128,0.93699783
129,0.87354594
130,0.8287538
131,0.5678412
132,0.56274563
133,0.85963917
134,0.8057983
135,0.9744953
136,1.0455931
137,0.8567722
138,0.94236517
139,0.93699783
140,0.4492406
141,0.51960826
142,1.0302213
143,0.8287538
144,0.8990346
145,0.87354594
146,0.93212867
147,1.1312327
148,0.8084035
149,0.75655705
150,0.48053256
151,0.9780801
152,1.0008912
153,0.90174615
154,0.45744386
155,1.0831046
156,0.96510446
157,0.8775409
158,0.93699783
159,1.0237203
160,0.4924608
161,0.6486027
162,0.6555772
163,0.85112965
164,0.87354594
165,0.8252776
166,0.96510446
167,0.88536894
168,0.93699783
169,1.0058672
170,0.5134386
171,0.77639043
172,0.8993505
173,1.0120349
174,0.64523435
175,0.97658944
176,1.1146584
177,0.86771905
178,0.88442445
179,0.83078146
180,0.6606177
