id,iznos
0,0.5950874
1,0.5186208
2,0.8068495
3,0.84783584
4,0.8201715
5,0.9238056
6,0.90831554
7,0.89911693
8,0.90014505
9,0.84783584
10,0.4092041
11,0.73869133
12,0.73869133
13,0.75985944
14,0.74788976
15,0.7799213
16,0.77222836
17,0.6768411
18,0.6670393
19,0.41900593
20,0.5911269
21,0.81058186
22,0.5192737
23,0.81058186
24,0.8515682
25,0.9120479
26,0.9240177
27,0.9028493
28,0.9028493
29,0.9612876
30,0.5125513
31,0.5125513
32,0.92633176
33,0.81058186
34,0.8515682
35,0.9120479
36,1.0580828
37,0.9028493
38,0.9028493
39,0.9689805
40,0.83974266
41,0.60108495
42,0.527397
43,0.9352192
44,0.9839855
45,1.0661407
46,0.9615475
47,0.9495777
48,0.94037914
49,0.8791537
50,0.81058186
51,0.5125513
52,0.5125513
53,0.81058186
54,0.8515682
55,0.9028493
56,0.9120479
57,0.9120479
58,0.9028493
59,0.8515682
60,0.46226045
61,0.46226045
62,0.7462082
63,0.7364064
64,0.77286804
65,0.8561905
66,0.998719
67,0.8350221
68,0.8360502
69,0.77286804
70,0.7354538
71,0.53252065
72,0.5066418
73,0.8360901
74,0.8606311
75,0.8168478
76,0.82604635
77,0.8168478
78,0.86832404
79,0.82604635
80,0.9026386
81,0.9026386
82,0.9118372
83,0.9118372
84,0.8547825
85,0.81037116
86,0.92612106
87,0.51234055
88,0.51906294
89,0.8611593
90,0.58157307
91,0.90286684
92,0.6915567
93,0.90286684
94,0.95394766
95,1.0191557
96,1.0191557
97,1.1782613
98,1.0085114
99,0.9441459
100,0.46650684
101,0.46650684
102,0.6669017
103,0.65357965
104,0.665449
105,0.76646173
106,0.73443013
107,0.8548672
108,0.7252317
109,0.73443013
110,0.81161
111,0.5223531
112,0.52647364
113,0.81058186
114,0.8515682
115,0.8515682
116,1.0503898
117,0.9120479
118,0.9028493
119,0.90387744
120,0.54329956
121,0.5566217
122,0.88702565
123,0.87722385
124,1.0577619
125,1.1644927
126,0.9947428
127,0.9995884
128,0.9840983
129,0.916635
130,0.9511181
131,0.71152663
132,0.6167821
133,0.9511181
134,1.0101869
135,1.1395955
136,1.2449464
137,1.0771139
138,1.0664696
139,1.0664696
140,0.5223531
141,0.5223531
142,0.9186389
143,0.81058186
144,0.9612876
145,0.8515682
146,0.9120479
147,1.0580828
148,0.90387744
149,0.9028493
150,0.46226045
151,0.8606192
152,0.8678192
153,0.89874333
154,0.46226045
155,0.998719
156,0.8442207
157,0.8469919
158,0.8360502
159,0.89977145
160,0.37896225
161,0.4539262
162,0.6562396
163,0.6429175
164,0.65478694
165,0.65478694
166,0.7165482
167,0.7165482
168,0.7193196
169,0.7073498
170,0.69605064
171,0.943335
172,1.0808828
173,1.1318123
174,0.7037435
175,1.2371632
176,1.0813003
177,1.0586864
178,1.0586864
179,0.9926022
180,0.702773
181,0.943335
182,0.943335
183,1.1241194
184,0.60342735
185,1.0693307
186,1.0848205
