id,iznos
0,1.5723373
1,1.4963284
2,1.7779019
3,1.8279264
4,1.8070304
5,1.8915025
6,1.8792214
7,1.8691707
8,1.8697869
9,1.8206851
10,1.4035311
11,1.7101396
12,1.7101396
13,1.7728142
14,1.7342451
15,1.7526238
16,1.7335604
17,1.6490175
18,1.6474383
19,1.410252
20,1.5543523
21,1.7764223
22,1.4881219
23,1.7836635
24,1.8264468
25,1.8777418
26,1.8783377
27,1.8560357
28,1.867691
29,1.9247811
30,1.496438
31,1.4912812
32,1.9055607
33,1.7882742
34,1.8238163
35,1.8823526
36,2.049746
37,1.8723018
38,1.8723018
39,1.9484551
40,1.8277776
41,1.5857034
42,1.5023899
43,1.9137646
44,1.965299
45,2.0496285
46,1.9413444
47,1.9225354
48,1.9245906
49,1.8614291
50,1.8753132
51,1.5555334
52,1.5602059
53,1.8704079
54,1.9147425
55,1.9697964
56,1.9833515
57,1.9833515
58,1.9697964
59,1.9196477
60,1.4687697
61,1.4687697
62,1.7506739
63,1.7424957
64,1.7947576
65,1.8675641
66,2.0211232
67,1.8412324
68,1.8418486
69,1.7898523
70,1.7144254
71,1.5041343
72,1.4851377
73,1.8342137
74,1.8416255
75,1.7926612
76,1.8237668
77,1.8043165
78,1.8606887
79,1.7966796
80,1.8598266
81,1.8714819
82,1.863845
83,1.8815327
84,1.8262641
85,1.7826941
86,1.896605
87,1.4891247
88,1.4891301
89,1.8463519
90,1.5850856
91,1.9175422
92,1.7012575
93,1.9175422
94,1.9616067
95,2.0410237
96,2.0410237
97,2.2162883
98,2.0240266
99,1.9534284
100,1.4794874
101,1.4730691
102,1.6826844
103,1.6513299
104,1.6655322
105,1.7605994
106,1.7422516
107,1.8532832
108,1.7282557
109,1.7268999
110,1.7971847
111,1.5029961
112,1.5122136
113,1.7890078
114,1.8390323
115,1.8390323
116,2.0386574
117,1.8903275
118,1.8686212
119,1.8692373
120,1.5494475
121,1.55615
122,1.8864127
123,1.8831396
124,2.070474
125,2.199029
126,2.0019083
127,2.0320776
128,1.9849117
129,1.9186447
130,1.9640279
131,1.7177734
132,1.637906
133,1.9591227
134,2.0268412
135,2.1558545
136,2.2774086
137,2.1043043
138,2.0873075
139,2.0873075
140,1.4884304
141,1.516629
142,1.8831782
143,1.7836635
144,1.9247811
145,1.8264468
146,1.8777418
147,2.0451353
148,1.8683072
149,1.8560357
150,1.4711088
151,1.8856304
152,1.8900437
153,1.9217225
154,1.4728547
155,2.0266507
156,1.8696342
157,1.8650434
158,1.8566954
159,1.9276044
160,1.3901646
161,1.4563048
162,1.6806699
163,1.6564467
164,1.6542608
165,1.6591659
166,1.6909066
167,1.7062584
168,1.701752
169,1.6922626
170,1.6648123
171,1.9301656
172,2.0758913
173,2.1275742
174,1.6830896
175,2.2474282
176,2.1311002
177,2.0583506
178,2.049031
179,1.996305
180,1.7278085
181,2.0796244
182,2.0796244
183,2.247613
184,1.6561911
185,2.227042
186,2.251702
187,2.2252002
188,2.2029045
189,2.1359537
190,1.6963623
191,1.6916955
192,2.0264854
193,2.2743063
194,2.381744
195,2.1441345
196,2.3240852
197,2.232984
198,2.518529
199,2.2401214
200,1.8619357
201,1.5282438
202,1.8619357
203,1.8974408
204,1.536422
205,1.970819
206,1.9847503
207,2.1500158
208,1.9739971
209,2.0551524
210,1.576159
211,1.5149004
212,1.8004314
213,1.9240232
214,1.8504558
215,1.84952
216,1.9008152
217,1.9008152
218,1.897918
219,1.8907644
220,1.5254018
221,1.4430485
222,1.7108169
223,1.7063658
224,1.7369561
225,1.8664733
226,1.9737514
227,1.7866744
228,1.9564496
229,1.7956259
230,1.5274374
231,1.5030298
232,1.9241858
233,1.8068993
234,1.8496826
235,1.8707061
236,2.068371
237,2.0493076
238,1.8798877
239,1.890927
240,1.4715651
241,1.7281928
242,1.7209517
243,1.8947867
244,1.4701136
245,1.9936175
246,1.8366015
247,1.8246039
248,1.8265507
249,1.8947867
250,1.4699975
251,1.4902916
252,1.7471714
253,1.8731546
254,1.7803923
255,1.9000571
256,2.0025773
257,1.8484929
258,1.8226867
259,1.8226867
260,1.5754627
261,1.7959683
262,1.8435949
263,1.9003603
264,1.5059836
265,1.872359
266,1.872359
267,2.0541477
268,2.029522
269,1.8387516
270,1.5530951
271,1.894907
272,1.7830774
273,1.8384508
274,1.5383723
275,2.0421457
276,2.032384
277,1.88222
278,1.8827455
279,1.8234293
280,1.532931
281,1.4412794
282,1.710627
283,1.8497331
284,1.8844621
285,1.8844621
286,1.9642296
287,1.8051867
288,1.816226
289,1.9642296
290,1.8704079
291,1.5536819
292,1.9925997
293,2.0179815
294,1.549115
295,2.0665503
296,2.1199389
297,1.9196477
298,1.9679996
299,2.1193225
300,2.2349348
301,2.0802033
302,2.083269
303,2.2703042
304,2.0132523
305,2.0181577
306,1.9520181
307,1.9569234
308,1.6909343
309,1.5944972
310,1.4989752
311,1.9132547
312,1.7969055
313,1.8324462
314,1.5881234
315,1.891168
316,1.872359
317,1.8683405
318,2.0485854
319,1.8387516
320,1.485299
321,1.7474009
322,1.7516097
323,1.9144223
324,1.485299
325,1.8641069
326,1.7947576
327,1.850552
328,2.0087645
329,1.8641069
330,2.0249836
331,1.8667711
332,1.880326
333,1.8752506
334,1.8060714
335,1.7596506
336,1.8896031
337,1.5232694
338,1.4983029
339,1.8109766
340,2.0492823
341,1.5560033
342,2.0282817
343,1.8766117
344,1.5474308
345,1.9170221
346,2.0002856
347,1.9739696
348,1.9739696
349,2.0002856
350,1.5522628
351,1.5522628
352,1.7456608
353,1.74724
354,1.7788818
355,1.7739764
356,1.8469824
357,1.8286989
358,1.8211762
359,1.988708
360,1.6913686
361,2.0214863
362,2.0165808
363,2.1473138
364,1.876756
365,2.5275757
366,2.5275757
367,2.2373042
368,2.2493584
369,2.380967
370,1.6348723
371,2.0186985
372,1.8719337
373,1.9025335
374,1.5443714
375,1.9915023
376,1.9915023
377,1.9658022
378,1.9751217
379,1.9074388
380,1.6084627
381,1.5411798
382,1.8146781
383,1.8237922
384,1.8577398
385,1.862645
386,1.9159062
387,1.917703
388,1.917703
389,1.931258
390,1.7005506
391,1.3773487
392,1.5911027
393,1.6018705
394,1.3773487
395,1.673322
396,1.651175
397,1.6035645
398,1.673322
399,1.6628304
400,1.6867523
401,1.6821458
402,2.0168753
403,2.172844
404,2.3506782
405,2.606532
406,2.6138136
407,2.2317348
408,2.2410543
409,2.1428854
410,1.7467469
411,1.4697781
412,1.5474939
413,1.7475038
414,1.9028566
415,1.8277779
416,1.9926088
417,1.9113674
418,1.8394332
419,1.7846892
420,1.6293981
421,1.361537
422,1.3806012
423,1.6229137
424,1.7390456
425,1.6666589
426,1.8163028
427,1.6835865
428,1.667275
429,1.6286571
430,1.4670625
431,1.4652506
432,1.7389766
433,1.869865
434,1.7863332
435,1.8605878
436,1.8605878
437,1.8470328
438,1.9538685
439,1.7912384
440,2.04049
441,1.5631777
442,1.566163
443,1.8888199
444,2.0810595
445,2.199958
446,2.0432208
447,1.9954972
448,1.924325
449,2.012494
450,2.0056863
451,1.8685186
452,2.198031
453,1.8714159
454,1.8397949
455,1.7731633
456,1.7958808
457,1.4817212
458,1.4817212
459,1.8115302
460,1.572565
461,1.8539715
462,1.5740223
463,1.8327279
464,1.82032
465,1.8539715
466,2.0700886
467,1.9617343
468,1.917133
469,1.9271837
470,1.7213401
471,1.7193635
472,2.0272589
473,2.2750795
474,2.144908
475,2.1748664
476,2.254826
477,2.2525663
478,2.2871528
479,2.5348008
480,1.7097104
481,1.454231
482,1.7097104
483,1.7414715
484,1.4539969
485,1.8013788
486,1.9161465
487,1.7979562
488,1.9250889
489,1.7414715
490,1.4951408
491,1.5658484
492,1.7851255
493,1.7860627
494,1.8316709
495,1.8733273
496,2.0443
497,1.8844993
498,1.8307338
499,1.862288
500,1.4821126
501,1.4970112
502,1.761307
503,1.8748822
504,1.7962556
505,1.9159204
506,1.865605
507,1.865605
508,1.8610141
509,1.8520501
510,1.4981856
511,1.58032
512,1.9157712
513,1.7853618
514,1.9527838
515,1.8689936
516,2.054075
517,2.050783
518,1.8649752
519,1.8353863
520,1.8432145
521,1.8844589
522,1.9267243
523,1.8945097
524,1.876822
525,1.8432145
526,1.9008818
527,1.8004313
528,1.5654154
529,1.5831871
530,1.933778
531,1.933778
532,1.6811051
533,1.5809853
534,2.0369494
535,1.9901068
536,2.09417
537,2.09417
538,2.0671635
539,2.2313583
540,1.5790913
541,1.5841182
542,2.0619116
543,1.9475069
544,1.9972689
545,2.0496755
546,2.0614443
547,2.0583787
548,2.1073568
549,2.0753756
550,1.9873743
551,1.9784102
552,2.2036178
553,2.1986716
554,2.0444036
555,1.9781747
556,1.871733
557,1.5549692
558,1.6307863
559,1.9154165
560,1.5149589
561,1.8086249
562,1.5097103
563,1.810319
564,1.8449239
565,1.9034601
566,1.8449239
567,1.8934094
568,1.8940254
569,2.0708537
570,1.8718617
571,1.4939182
572,1.4707532
573,1.7409734
574,1.794171
575,1.7932352
576,1.9977572
577,1.8462495
578,2.0044622
579,1.8598044
580,1.544275
581,1.5463179
582,2.0185966
583,1.8669264
584,1.9323902
585,2.0591664
586,2.011516
587,1.9744036
588,1.9650841
589,2.197911
590,1.4496462
591,1.461491
592,1.7212738
593,1.722211
594,1.7609619
595,1.9689016
596,1.9689016
597,1.8079764
598,1.8196317
599,1.768203
600,1.8693292
601,1.5399153
602,1.5403095
603,1.8709083
604,2.0566635
605,1.899929
606,2.1921623
607,1.9749665
608,1.9725173
609,2.1819243
610,1.4232298
611,1.4350747
612,1.8081576
613,1.7249994
614,1.7341028
615,1.8577778
616,1.9266467
617,1.7983358
618,1.7754614
619,1.7847809
620,1.4814922
621,1.7179437
622,1.7261205
623,1.7647762
624,1.4759412
625,1.8148735
626,1.8325611
627,1.8225104
628,1.8108549
629,1.7710816
630,1.4722446
631,1.5016133
632,1.8786874
633,1.8609157
634,1.8151916
635,1.8142558
636,1.8524585
637,1.8701462
638,1.8568494
639,1.8451941
640,1.6835711
641,1.9406679
642,1.955358
643,2.017256
644,1.60705
645,2.0949838
646,2.0712907
647,2.0699823
648,2.2296872
649,2.1043644
650,1.4182055
651,1.7418754
652,1.6525352
653,1.7435627
654,1.413533
655,1.743457
656,1.8681091
657,1.8553096
658,1.7201416
659,1.6618323
660,1.5706804
661,1.5113094
662,1.730526
663,1.7209517
664,1.7978394
665,1.7751219
666,1.8366015
667,1.984763
668,1.8148953
669,1.9985635
670,1.9816074
671,1.6262387
672,1.958133
673,2.0612006
674,1.7363865
675,2.1725588
676,2.3201718
677,2.0312421
678,2.1377738
679,2.1256163
680,1.9393541
681,1.8953689
682,1.8929559
683,1.9117649
684,1.8431388
685,1.8431388
686,1.812942
687,1.8080367
688,1.5362256
689,1.5330104
690,1.4489589
691,1.6843289
692,1.69157
693,1.7374668
694,1.4733665
695,1.7801878
696,1.7801878
697,1.7858778
698,1.9509832
699,1.7384026
700,1.4944906
701,1.8811183
702,1.7551352
703,1.8024918
704,1.4883608
705,2.0097942
706,1.8024918
707,2.022061
708,1.8489667
709,1.8564894
710,2.1802933
711,2.4417949
712,2.4592469
713,2.161461
714,2.3099847
715,1.9763224
716,1.9812276
717,1.6523697
718,1.6477631
719,2.3099847
720,1.9268426
721,1.478866
722,1.7827162
723,1.7695513
724,1.4817748
725,1.8168521
726,2.0294828
727,1.8468546
728,2.0206285
729,2.0294828
730,1.5359497
731,1.552455
732,1.7484396
733,1.7446759
734,1.7928677
735,1.7928662
736,1.885717
737,1.8317963
738,1.8277779
739,1.8472029
740,1.4860121
741,1.763186
742,1.8794074
743,1.8056374
744,1.4845548
745,2.0351353
746,2.0351353
747,1.8740536
748,1.8740536
749,1.92009
750,1.6170266
751,1.844142
752,1.8392367
753,1.9122571
754,1.5497458
755,2.1180296
756,2.1130834
757,1.9321349
758,1.9321349
759,1.8872037
760,1.4595246
761,1.520855
762,1.7323154
763,1.7292254
764,1.8787794
765,1.7706062
766,1.9763438
767,1.9865526
768,1.8854346
769,1.874624
770,1.8744233
771,1.6364949
772,2.001069
773,1.9187578
774,1.6364949
775,2.120665
776,2.1273696
777,2.0361555
778,2.0109038
779,1.9587798
780,1.4106574
781,1.4148095
782,1.748451
783,1.65714
784,1.7662226
785,1.7076896
786,1.7042325
787,1.8270813
788,1.6902367
789,1.7626233
790,1.8578954
791,1.4710526
792,1.4678376
793,1.7496839
794,1.9167054
795,1.8605516
796,1.8646171
797,2.0025697
798,1.851062
799,1.7970406
800,1.7832308
801,1.5689145
802,1.4863036
803,1.8940458
804,1.8215978
805,1.8714325
806,1.8637955
807,1.8826046
808,1.8811507
809,1.9447112
810,1.6146758
811,1.5849538
812,2.0907583
813,1.9232147
814,2.1676698
815,1.9995351
816,2.0918143
817,2.0796845
818,2.0967894
819,2.1231403
820,1.9984815
821,1.6364189
822,1.5602059
823,2.042927
824,1.8753132
825,1.9833515
826,1.9447011
827,2.1316814
828,1.9704126
829,2.0143979
830,1.5210941
831,1.4373183
832,1.6950014
833,1.8259306
834,1.8414998
835,1.860563
836,1.8013068
837,1.7836192
838,1.7796006
839,1.7796006
840,1.4854274
841,1.6799518
842,1.7681488
843,1.7137809
844,1.4165142
845,1.7570357
846,1.7747235
847,1.7646726
848,1.8919622
849,1.8129216
850,1.6050823
851,1.8846469
852,1.8846469
853,1.9240762
854,1.5568836
855,2.149952
856,2.020602
857,1.9918245
858,1.9690034
859,1.9289814
860,1.6583207
861,1.6629932
862,2.0383666
863,2.1818583
864,2.064772
865,2.064772
866,2.156215
867,2.351466
868,2.1980891
869,2.1701462
870,1.8432536
871,1.5776582
872,1.5184819
873,1.8416746
874,1.8785992
875,1.9284348
876,1.9471891
877,2.0775018
878,1.9466276
879,1.9856672
880,1.4337035
881,1.4325335
882,1.8111858
883,1.691674
884,1.853589
885,1.8013538
886,1.9518983
887,1.7919191
888,1.7796476
889,1.859471
890,1.7120254
891,1.4348468
892,1.4418551
893,1.7164388
894,1.8786193
895,1.7589546
896,1.8027464
897,1.8204341
898,1.798728
899,1.9685957
900,1.468732
901,1.4093994
902,1.6804099
903,1.8064764
