id,iznos
0,-0.4317931
1,-0.5078163
2,-0.2283833
3,-0.1760084
4,-0.19169128
5,-0.09903085
6,-0.11092478
7,-0.12641674
8,-0.11172056
9,-0.18667305
10,-0.60656834
11,-0.29263097
12,-0.29263097
13,-0.21255434
14,-0.2591917
15,-0.24502885
16,-0.2808798
17,-0.35334128
18,-0.35514373
19,-0.59734493
20,-0.45384258
21,-0.24054372
22,-0.5273737
23,-0.22987908
24,-0.18816876
25,-0.12308514
26,-0.1287409
27,-0.15245152
28,-0.1385771
29,-0.08429265
30,-0.5218783
31,-0.5328682
32,-0.10137159
33,-0.22987908
34,-0.19883347
35,-0.12308514
36,0.04606855
37,-0.1385771
38,-0.1385771
39,-0.05536449
40,-0.19873106
41,-0.43491822
42,-0.53544676
43,-0.10124004
44,-0.036942244
45,0.027350426
46,-0.073473155
47,-0.11432576
48,-0.099826336
49,-0.16409624
50,0.017041683
51,-0.30461866
52,-0.29746038
53,0.009883404
54,0.07193196
55,0.13500595
56,0.1517508
57,0.1517508
58,0.13500595
59,0.07909024
60,-0.5364357
61,-0.5364357
62,-0.24342
63,-0.2561432
64,-0.20522332
65,-0.12251818
66,0.029970646
67,-0.15837586
68,-0.15102291
69,-0.2123816
70,-0.2966596
71,-0.49972254
72,-0.53550446
73,-0.15849942
74,-0.15815133
75,-0.2210437
76,-0.19167733
77,-0.2071693
78,-0.12922311
79,-0.21411425
80,-0.14698613
81,-0.13311177
82,-0.14005673
83,-0.11761981
84,-0.17968094
85,-0.23042297
86,-0.10191548
87,-0.5249274
88,-0.5234262
89,-0.17579573
90,-0.4731012
91,-0.13502008
92,-0.33183885
93,-0.13502008
94,-0.07002628
95,0.005827427
96,0.005827427
97,0.18163228
98,-0.024725914
99,-0.095938206
100,-0.518917
101,-0.52753496
102,-0.29889464
103,-0.34746373
104,-0.3222841
105,-0.2173034
106,-0.24436486
107,-0.14317906
108,-0.2674247
109,-0.26328385
110,-0.20441449
111,-0.5114764
112,-0.48731232
113,-0.23041856
114,-0.17405033
115,-0.17405033
116,0.03125882
117,-0.10896671
118,-0.13833308
119,-0.12698686
120,-0.38189858
121,-0.3768747
122,-0.061651707
123,-0.076587915
124,0.13383603
125,0.31361032
126,0.10704899
127,0.1258347
128,0.031176805
129,-0.032876015
130,0.01646483
131,-0.23200524
132,-0.2921158
133,0.009306669
134,0.07385373
135,0.22143412
136,0.34862328
137,0.16137505
138,0.13808775
139,0.13808775
140,-0.5285947
141,-0.4916991
142,-0.12673765
143,-0.22987908
144,-0.08429265
145,-0.18816876
146,-0.12308514
147,0.04606855
148,-0.127231
149,-0.15245152
150,-0.5701295
151,-0.1352129
152,-0.12386674
153,-0.10170585
154,-0.5726632
155,0.006533146
156,-0.16000688
157,-0.17033851
