id,iznos
0,0.57879657
1,0.6667716
2,0.76513916
3,0.8507232
4,0.8204086
5,0.8943736
6,0.93188745
7,0.9555407
8,0.9995948
9,0.8546327
10,0.48091996
11,0.85397375
12,0.8694278
13,0.9632469
14,0.89082515
15,0.9799131
16,1.0605074
17,0.774699
18,0.8647287
19,0.36384267
20,0.49723765
21,0.751933
22,0.61397666
23,0.8828933
24,0.76515496
25,0.9508488
26,0.78887564
27,0.81186557
28,0.94263977
29,0.8040164
30,0.47358143
31,0.36007932
32,0.74933416
33,0.7799141
34,0.836105
35,0.87211204
36,1.0684106
37,0.89712197
38,0.9078275
39,1.0121379
40,0.7146522
41,0.59415996
42,0.27844316
43,0.8364697
44,0.8719954
45,1.239255
46,1.1990179
47,0.9538671
48,0.9490138
49,0.97311103
50,0.7905624
51,0.41294962
52,0.52272445
53,0.75549006
54,0.7380761
55,0.8681724
56,0.96523976
57,1.0158981
58,0.9074068
59,0.87696797
60,0.4809259
61,0.5606954
62,0.7426257
63,0.87915695
64,0.7659436
65,0.9388058
66,0.92972934
67,0.86118186
68,0.916771
69,0.79801166
70,0.91017574
71,0.41037536
72,0.5144225
73,0.92191756
74,0.95797586
75,0.927209
76,0.8255999
77,0.88182634
78,1.0121379
79,0.9627313
80,0.99677956
81,0.87054193
82,0.9758946
83,0.96736777
84,0.8573262
85,0.82387644
86,0.8872993
87,0.4449448
88,0.4189574
89,0.87336826
90,0.49061143
91,0.8601304
92,0.64308095
93,0.8411126
94,0.863937
95,0.96203804
96,0.92856836
97,1.3068728
98,0.83588374
99,0.8906393
100,0.50381935
101,0.55559134
102,0.9230538
103,0.8089363
104,0.8694109
105,1.1469928
106,1.0132172
107,1.3369257
108,0.8121393
109,0.7501307
110,1.0294975
111,0.4928949
112,0.5341567
113,0.7722433
114,0.7993593
115,1.0499365
116,1.0228312
117,0.9964797
118,0.9761853
119,0.8280777
120,0.4013014
121,0.41813904
122,0.82765186
123,0.80760914
124,0.95599806
125,1.1138633
126,1.0506868
127,1.018635
128,0.9197234
129,0.83461326
130,0.7953929
131,0.56740546
132,0.5982613
133,0.938769
134,0.7961345
135,1.0121379
136,1.0507271
137,0.82907295
138,0.9311286
139,0.9727432
140,0.42243162
141,0.5693171
142,1.0232613
143,0.85577786
144,0.90201664
145,0.94886625
146,0.93819284
147,1.0996118
148,0.8711835
149,0.7156287
150,0.47294503
151,0.9415388
152,1.0542758
153,0.8894216
154,0.39675513
155,1.0209957
156,0.9494977
157,0.9758375
158,0.92421114
159,0.94194806
160,0.44967294
161,0.64308095
162,0.7476844
163,0.92594916
164,0.79518807
165,0.79801166
166,0.9557188
167,0.8892689
168,0.88271296
169,0.974872
170,0.44067985
171,0.6929443
172,0.8558892
173,1.1642983
174,0.6292718
175,1.0550506
176,1.0138581
177,0.9192362
178,0.8326847
179,0.76662517
180,0.6402019
181,0.85228574
182,0.49874794
183,0.851589
184,0.6361789
185,1.0240479
186,0.987573
187,0.99954116
188,0.9331465
189,0.89431965
190,0.48181087
191,0.51357067
192,0.7630741
193,1.0880722
194,1.1670358
195,0.8576728
196,0.95588386
197,0.9422623
198,1.0266395
199,0.9822835
200,0.79832804
201,0.46039897
202,0.749753
203,0.90801996
204,0.50775784
205,0.91668
206,0.95898855
207,1.0884012
208,0.8724214
209,1.013904
210,0.45111376
211,0.36977893
212,0.85217094
213,0.96636546
214,0.78940415
215,0.8243419
216,0.9737884
217,0.95044863
218,0.8681873
219,0.979023
220,0.6476792
221,0.5703486
222,0.8183953
223,0.77298117
224,0.7360877
225,0.95256734
226,1.1112425
227,0.795192
228,1.0621028
229,0.8773194
230,0.62817276
231,0.28490525
232,0.8687719
233,0.5936313
234,0.8442624
235,0.87336826
236,1.0751623
237,0.9788749
238,0.8410615
239,0.95273244
240,0.46739462
241,0.74165463
242,0.8908607
243,1.0065123
244,0.5254891
245,1.1255449
246,0.9640348
247,0.968363
248,0.9574603
249,0.9568759
250,0.47023335
251,0.50443727
252,0.86627173
253,0.8721885
254,0.7993593
255,0.9887388
256,1.1081117
257,0.9656384
258,0.94492775
259,0.85547656
260,0.52759653
261,0.89010257
262,1.0542758
263,1.0742261
264,0.47023335
265,1.0196849
266,0.8167139
267,1.1168896
268,0.9467986
269,0.8191128
270,0.44153202
271,0.94032806
272,0.49874794
273,0.85468054
274,0.56295186
275,0.8739089
276,1.0890799
277,0.9758375
278,0.88531876
279,0.89501005
280,0.62656736
281,0.55696094
282,0.76890504
283,0.98322034
284,0.7856195
285,1.0131947
286,0.9401214
287,0.70276666
288,0.93469083
289,1.0228312
290,0.8334646
291,0.40112132
292,1.0589511
293,0.75524455
294,0.4983935
295,1.0546799
296,0.96962416
297,0.8070111
298,0.88559246
299,1.0397558
300,1.1034124
301,0.98244214
302,1.0710809
303,0.9551319
304,0.7051834
305,0.8283769
306,0.7617264
307,0.83129
308,0.42854565
309,0.4983935
310,0.33232063
311,0.92879707
312,0.8111856
313,0.79015946
314,0.50353533
315,0.9002245
316,0.9333783
317,0.72811717
318,1.0188539
319,0.90702784
320,0.56180876
321,0.4319185
322,0.829573
323,0.91467685
324,0.50731283
325,0.7806852
326,0.8860611
327,0.9334229
328,1.0616927
329,0.9927108
330,1.0832223
331,0.9111556
332,0.9531394
333,0.82609636
334,0.7794025
335,0.87306
336,1.0107176
337,0.50443727
338,0.37168682
339,0.8107444
340,1.0595466
341,0.5188862
342,0.81768835
343,0.7703166
344,0.3601846
345,0.87696797
346,0.9758946
347,0.88134193
348,0.8326847
349,1.0357752
350,0.87166405
